NAME,fips,% Housing Units Occupied,% Unemployment Rate,% Born in State,% <HS,% HS Grad,% Some College,% Bach Degree,% Grad Degree,% Below Pov Level,Commute Time,Median Income,Median Home Value,state_1.0,state_2.0,state_4.0,state_5.0,state_6.0,state_8.0,state_9.0,state_10.0,state_11.0,state_12.0,state_13.0,state_15.0,state_16.0,state_17.0,state_18.0,state_19.0,state_20.0,state_21.0,state_22.0,state_23.0,state_24.0,state_25.0,state_26.0,state_27.0,state_28.0,state_29.0,state_30.0,state_31.0,state_32.0,state_33.0,state_34.0,state_35.0,state_36.0,state_37.0,state_38.0,state_39.0,state_40.0,state_41.0,state_42.0,state_44.0,state_45.0,state_46.0,state_47.0,state_48.0,state_49.0,state_50.0,state_51.0,state_53.0,state_54.0,state_55.0,state_56.0
"Bossier Parish, Louisiana",22015,0.869921445,0.034,0.584107,0.070165146,0.193449667,0.22464739,0.11026631,0.058130039,0.159540478,1221830,28901,168300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"East Feliciana Parish, Louisiana",22037,0.805986167,0.025,0.819272783,0.147802451,0.310733884,0.180573363,0.065080261,0.027027027,0.160110775,203040,23690,120200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"St. John the Baptist Parish, Louisiana",22095,0.868228404,0.044,0.829489481,0.091354785,0.251047277,0.211020577,0.071191824,0.036574138,0.186944713,534270,26903,152600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plaquemines Parish, Louisiana",22075,0.864242305,0.021,0.666623882,0.11158174,0.225773328,0.188593676,0.087921961,0.04017456,0.192829333,271735,26982,173200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ouachita Parish, Louisiana",22073,0.836916081,0.038,0.807342624,0.088393401,0.21899087,0.181906135,0.104443377,0.052288964,0.227307384,1252480,24547,140900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rapides Parish, Louisiana",22079,0.830119503,0.041,0.796170161,0.097106716,0.247670017,0.179708999,0.083902209,0.051654934,0.188435984,1153940,24201,138600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Washington Parish, Louisiana",22117,0.804575831,0.056,0.787911402,0.153389156,0.290053167,0.154077965,0.054351336,0.025055428,0.256000172,521470,18139,88500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"St. Landry Parish, Louisiana",22097,0.822734977,0.032,0.931778691,0.153914367,0.263202675,0.134788913,0.061810207,0.029167515,0.281968628,757515,19509,104200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tangipahoa Parish, Louisiana",22105,0.871815097,0.051,0.819177956,0.107828113,0.244375651,0.168722798,0.089207994,0.036198124,0.213395758,1704320,23519,154000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acadia Parish, Louisiana",22001,0.860170784,0.053,0.90316136,0.142421046,0.268619742,0.154072369,0.06201253,0.02522056,0.234640711,682715,22095,107700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"St. Mary Parish, Louisiana",22101,0.840393376,0.049,0.849344725,0.126048633,0.337167047,0.140081958,0.049754513,0.021571887,0.186473112,402410,23877,106200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"West Carroll Parish, Louisiana",22123,0.786033846,0.051,0.792397138,0.150536673,0.299552773,0.153220036,0.052325581,0.034257603,0.215384615,91835,20923,87100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"St. Tammany Parish, Louisiana",22103,0.902715754,0.037,0.693438533,0.066451667,0.178981566,0.207098174,0.149631287,0.078522609,0.108444106,3324875,31040,212700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Union Parish, Louisiana",22111,0.661471268,0.03,0.818331479,0.09971079,0.326496107,0.165339266,0.074660734,0.026607341,0.178420467,252390,24240,99000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Caddo Parish, Louisiana",22017,0.852750909,0.041,0.769098208,0.090300007,0.224660877,0.198827513,0.098276299,0.05968731,0.228594667,2140615,23537,144400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ascension Parish, Louisiana",22005,0.916473268,0.041,0.812949759,0.075146894,0.209158579,0.188147818,0.118571334,0.054342444,0.115278603,1642615,37199,191300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lafayette Parish, Louisiana",22055,0.895811912,0.032,0.806985685,0.08313098,0.200957137,0.167794711,0.148835233,0.064996189,0.161651207,2786920,27918,177500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iberia Parish, Louisiana",22045,0.855843431,0.063,0.877866586,0.138297726,0.278053679,0.150513819,0.058673013,0.023785613,0.212818643,730550,23751,112000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"St. Bernard Parish, Louisiana",22087,0.884631232,0.062,0.83091872,0.114303847,0.241913599,0.212303585,0.06103646,0.018689543,0.195036547,505485,25423,142400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"West Baton Rouge Parish, Louisiana",22121,0.899709439,0.039,0.85479505,0.100734725,0.260440835,0.171693735,0.092111369,0.046210363,0.151933488,281460,30744,191400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"De Soto Parish, Louisiana",22031,0.820698799,0.057,0.793099647,0.119378307,0.289792769,0.171920929,0.063345091,0.032885068,0.246509406,287715,25047,110900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Red River Parish, Louisiana",22081,0.795704057,0.023,0.865746113,0.140751915,0.272569042,0.173706196,0.055233233,0.039684382,0.229403574,104285,19456,80800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Livingston Parish, Louisiana",22063,0.869052489,0.029,0.777939483,0.094901927,0.256170761,0.18622702,0.08420039,0.035942105,0.11838304,2062240,30965,159900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Natchitoches Parish, Louisiana",22069,0.768099963,0.065,0.804635167,0.080152966,0.20781254,0.199856274,0.065446706,0.040525627,0.329286759,283555,17441,122600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Orleans Parish, Louisiana",22071,0.803367095,0.051,0.710928838,0.097600912,0.161722888,0.186060239,0.148708578,0.110807703,0.237386051,4015980,25461,219600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Calcasieu Parish, Louisiana",22019,0.870145221,0.035,0.784476127,0.089203825,0.223196891,0.203354947,0.097071665,0.047636651,0.1658241,1779225,26193,149400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Franklin Parish, Louisiana",22041,0.830051137,0.049,0.86059443,0.156677492,0.283092215,0.141423088,0.048961716,0.029721484,0.266361579,160880,19990,86000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Assumption Parish, Louisiana",22007,0.820546285,0.04,0.918244255,0.180637492,0.299286783,0.134234393,0.040459628,0.029497226,0.171700273,258895,24395,113100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jackson Parish, Louisiana",22049,0.760983064,0.028,0.869019214,0.14247143,0.303654402,0.160806229,0.067374105,0.027753359,0.239105865,152575,21048,87200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Richland Parish, Louisiana",22083,0.825810056,0.024,0.856598613,0.137051871,0.272345414,0.170118199,0.05416626,0.036485298,0.276350493,167400,19321,87200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"St. Martin Parish, Louisiana",22099,0.844350417,0.041,0.900022325,0.127474327,0.280380265,0.162673017,0.072890311,0.023385176,0.174523739,605905,25313,121500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Winn Parish, Louisiana",22127,0.744896561,0.021,0.860907962,0.131226715,0.307161584,0.161791086,0.069615013,0.031599282,0.207189182,128130,20437,78300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"East Baton Rouge Parish, Louisiana",22033,0.858848616,0.042,0.766826393,0.061351876,0.172145987,0.177901525,0.136594955,0.081595338,0.178930587,4890285,27374,186100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Allen Parish, Louisiana",22003,0.801538306,0.045,0.781964849,0.140563501,0.300027279,0.169634854,0.05993531,0.029032384,0.152916878,223035,21799,93000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oxford County, Maine",23017,0.565690058,0.035,0.65877017,0.065800262,0.319598779,0.212490188,0.094583515,0.045669429,0.156598343,681155,23344,142200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Waldo County, Maine",23027,0.764547776,0.034,0.617560505,0.055989649,0.239890405,0.222969202,0.142117814,0.075777564,0.135674058,445915,26437,160900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Penobscot County, Maine",23019,0.81571069,0.033,0.714922108,0.059611988,0.237716477,0.218335662,0.121471123,0.070564357,0.149880064,1528725,24675,140800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Androscoggin County, Maine",23001,0.914667739,0.03,0.737193329,0.067393247,0.253415733,0.218793046,0.102630207,0.05131045,0.128159786,1206550,27828,153500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aroostook County, Maine",23003,0.743429632,0.028,0.736688687,0.092457777,0.274780647,0.231349514,0.096442016,0.043255357,0.166576338,499725,21806,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cumberland County, Maine",23005,0.835260136,0.023,0.568504592,0.035701028,0.160371068,0.187585927,0.207706638,0.128454273,0.094777689,3370600,33767,269200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Knox County, Maine",23013,0.705543675,0.026,0.589131909,0.047460011,0.252592723,0.220098938,0.153504256,0.080456018,0.10524069,326280,28361,206800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"York County, Maine",23031,0.773754788,0.027,0.500152633,0.051131944,0.223552698,0.226954929,0.154114681,0.075164203,0.082633357,2796565,31518,241200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Franklin County, Maine",23007,0.534439872,0.034,0.706385956,0.052766581,0.266930944,0.215696725,0.113361538,0.06898964,0.116859322,329580,24202,138800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Somerset County, Maine",23025,0.69873771,0.049,0.717412739,0.089272333,0.296825084,0.230467363,0.085288898,0.036245317,0.189785052,521415,21872,112400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Worcester County, Maryland",24047,0.385835603,0.031,0.553932976,0.06940889,0.239934838,0.2189706,0.147292685,0.083624234,0.091963385,560905,30438,255400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Baltimore city, Maryland",24510,0.809569404,0.056,0.667270213,0.104325687,0.206219294,0.164423296,0.112645193,0.103094192,0.209580283,8155380,28210,156400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Talbot County, Maryland",24041,0.823078065,0.02,0.557980167,0.070758647,0.193410551,0.199161538,0.151998065,0.13928677,0.094273199,465530,34737,331500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Harford County, Maryland",24025,0.936888621,0.033,0.644146997,0.050038841,0.183547455,0.210034857,0.146100986,0.101133353,0.074912857,3891015,39840,286700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Howard County, Maryland",24027,0.957119981,0.027,0.395808161,0.03021308,0.094029373,0.13603973,0.2043244,0.2093319,0.053369994,4945680,55253,448000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Anne Arundel County, Maryland",24003,0.932656151,0.031,0.509388828,0.054002494,0.163874679,0.188368423,0.165083073,0.116442603,0.058208971,8710680,43726,355200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Baltimore County, Maryland",24005,0.9297557,0.034,0.647644767,0.061417913,0.18189639,0.182405075,0.154420178,0.113542969,0.090102401,11697735,37266,255400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Calvert County, Maryland",24009,0.906379453,0.044,0.510419183,0.041424211,0.205573,0.219593333,0.119628467,0.091302343,0.050262401,1824870,46726,349200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Garrett County, Maryland",24023,0.625933223,0.023,0.592592593,0.077954793,0.318729575,0.184674564,0.078907952,0.067265795,0.094907407,311120,25405,169700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Montgomery County, Maryland",24031,0.953569055,0.035,0.256450858,0.060104814,0.091214297,0.130159316,0.186422313,0.219025836,0.068407598,17827105,47511,476500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carroll County, Maryland",24013,0.953485071,0.024,0.674938217,0.053992908,0.207178759,0.184751853,0.155394515,0.091020881,0.051760366,2927420,40865,333500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Queen Anne's County, Maryland",24035,0.863245017,0.019,0.6008915,0.055678249,0.208692128,0.195542498,0.148353764,0.097700334,0.054523351,859335,39926,348000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"St. Mary's County, Maryland",24037,0.907519914,0.024,0.511167299,0.067057589,0.197864271,0.187329083,0.120405986,0.087285149,0.080928172,1676945,41942,295000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Charles County, Maryland",24017,0.935411542,0.027,0.415479067,0.0459184,0.209188754,0.218657838,0.115347781,0.07732557,0.059763685,3398950,46381,302800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dorchester County, Maryland",24019,0.792306314,0.05,0.73395121,0.094200428,0.284182139,0.192771458,0.093270512,0.056352872,0.155512848,388855,28562,179300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Washington County, Maryland",24043,0.910014987,0.039,0.631756013,0.091602085,0.253532785,0.202635321,0.090166944,0.059414863,0.119497233,1872090,29522,208200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wicomico County, Maryland",24045,0.889090995,0.049,0.613641702,0.074707356,0.204234037,0.180754023,0.098030772,0.070195357,0.146263164,1028685,27133,171700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cecil County, Maryland",24015,0.866738641,0.037,0.457943561,0.075772799,0.259332598,0.195879708,0.095232986,0.061541013,0.09291142,1404235,34874,237300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Caroline County, Maryland",24011,0.889551579,0.034,0.673520913,0.109840304,0.27686692,0.179467681,0.064395437,0.050463878,0.144608365,506430,28025,199600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Suffolk County, Massachusetts",25025,0.923874228,0.048,0.442361758,0.099999242,0.155033179,0.126422453,0.170854773,0.138361587,0.182752227,12688365,31798,463200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Barnstable County, Massachusetts",25001,0.577836881,0.028,0.643974917,0.034854228,0.188094904,0.219472133,0.189569002,0.141728672,0.069254528,2227335,34292,384100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Middlesex County, Massachusetts",25017,0.94854422,0.029,0.547485193,0.048122734,0.136840581,0.128643449,0.190328813,0.195943811,0.076523704,25117565,43045,476500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Berkshire County, Massachusetts",25003,0.798618952,0.038,0.646079417,0.064958218,0.217941066,0.203340978,0.136717768,0.107014954,0.1080595,1179885,29556,208500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bristol County, Massachusetts",25005,0.923909613,0.038,0.668380136,0.105368533,0.209012265,0.188656391,0.123997817,0.071169519,0.11171666,7548770,31594,290100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hampden County, Massachusetts",25013,0.925167291,0.042,0.648500584,0.09914179,0.198748284,0.193244315,0.110296814,0.072841259,0.165907793,4638180,27139,203100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plymouth County, Massachusetts",25023,0.905096652,0.037,0.748978297,0.049153055,0.193570055,0.196577074,0.160004686,0.094525857,0.074714675,8204660,37564,356700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Essex County, Massachusetts",25009,0.937970533,0.036,0.643420689,0.074169296,0.173798757,0.170553018,0.162096171,0.10947807,0.104735578,11225940,34718,389900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Franklin County, Massachusetts",25011,0.890141176,0.034,0.672531191,0.051737506,0.210206527,0.209247903,0.14774089,0.131190527,0.101867907,821810,31001,229300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Norfolk County, Massachusetts",25021,0.950504012,0.034,0.613907073,0.042825697,0.136299515,0.15004676,0.199900036,0.170695554,0.063030523,11832550,44378,452500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hampshire County, Massachusetts",25015,0.921434966,0.038,0.618935337,0.034493885,0.145551908,0.149858215,0.14157447,0.14516099,0.113856502,1759545,26779,277200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nantucket County, Massachusetts",25019,0.305307194,0.02,0.528060535,0.03423115,0.132960995,0.182055671,0.214485182,0.159174849,0.08530763,67290,43479,1056500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
